t_s,phase,x_m,h_m,V_mps,gamma_rad,m_kg,Mach,alpha_deg,phi,q_Pa,CL,CD,L_N,D_N,T_N,mdot_fuel_kgs,M4,Tt4_K,unstart_flag
66.0,cruise,80752.48911376527,19418.63037399416,1280.4785616463337,0.004241308313386553,752.2148740475376,4.339544236448865,22.627678128116788,0.9,79092.2548858726,0.5955811140739091,0.5057385208920725,4710.585327954558,4000.0,6207.158550349217,0.5187391071050946,0.30255637474344,2365.310585171834,0.0
67.0,cruise,82034.08975680679,19424.04461803917,1282.750281141849,0.004211958006009036,751.6950051096112,4.347243098061133,22.57689898514699,0.9,79305.39979320494,0.5938969279025373,0.5043792743533624,4709.923330326694,4000.0,6228.519265044719,0.5210039839660737,0.3023888144896911,2369.2962884644357,0.0
68.0,cruise,83317.97776452813,19429.436322785776,1285.053126101178,0.0041911920564120676,751.1728540465863,4.355047443928386,22.525361540219908,0.9,79522.75516669339,0.5921896175091018,0.5030006809516737,4709.254996543411,4000.0,6250.221645479609,0.5233032771627351,0.30221898728105046,2373.3368404355906,0.0
69.0,cruise,84604.18443534702,19434.81656033423,1287.3875350041562,0.004179031406295472,750.6483866610047,4.362958760059607,22.4112086118304,0.9,79744.24856888983,0.5888339435410466,0.5016035728952241,4695.612035953686,4000.0,6272.259274223833,0.5256365433565643,0.3020468579306322,2377.4329764096074,0.0
70.0,cruise,85892.74332305398,19440.183675228545,1289.7575187905102,0.004155605813508101,750.1215667721547,4.370990639537016,22.28068703899774,0.9,79970.41004074724,0.5850466973850953,0.5001850056742092,4678.642428287104,4000.0,6294.679902017941,0.5280085962288654,0.301872133822945,2381.5917685985232,0.0
71.0,cruise,87183.69087299063,19445.51994193512,1292.1646883717622,0.004115885935710712,749.5923540092564,4.379148541742771,22.15123662919627,0.9,80201.67748992534,0.5812861708567817,0.49874268533877814,4662.012600440925,4000.0,6317.519096290089,0.5304227174134656,0.30169470231640605,2385.8161126406794,0.0
72.0,cruise,88477.06470346829,19450.804676242195,1294.6097466150698,0.00406047521028814,749.0607050669282,4.387434848694983,22.02290074462503,0.9,80438.41735762492,0.577553441669239,0.497274826059321,4645.748478732293,4000.0,6340.8050395262035,0.5328813838533256,0.30151451796309137,2390.107314248285,0.0
73.0,cruise,89772.90314467618,19456.017883229022,1297.0934258238506,0.0039900174120991415,748.526574156177,4.395852042171299,21.895714783151163,0.9,80680.99499208726,0.5738493723216601,0.4957797062855134,4629.873833449627,4000.0,6364.56592722427,0.5353870850092423,0.3013315329579848,2394.466729330007,0.0
74.0,cruise,91071.24522965476,19461.140294559187,1299.6156824955042,0.0039049437898805955,747.9900151682399,4.404399974741327,21.769766287662755,0.9,80929.67398697714,0.5701763038931835,0.49425628486328305,4614.418238917495,4000.0,6385.292110376868,0.5373861458466018,0.3010606413563308,2397.5352307776443,0.0
75.0,cruise,92372.12643249921,19466.151678731803,1302.1701808034434,0.003803768449519436,747.451878267985,4.413057174276931,21.645612567825037,0.9,81183.9494692724,0.566549788205758,0.4927082294159604,4599.474937752324,4000.0,6403.052760246147,0.5388919818908349,0.3007050743383877,2399.3458330079097,0.0
76.0,cruise,93675.57865604901,19471.030964887126,1304.7567992741735,0.003687122467548122,746.9122195751752,4.421823229104212,21.523329856031204,0.9,81444.10347625015,0.5629718251109501,0.49113438901889767,4585.073557854963,4000.0,6421.197570213281,0.5404301167288498,0.30034509454441105,2401.179793888829,0.0
77.0,cruise,94981.63437072521,19475.758086922997,1307.3761276284588,0.0035559005876173114,746.3710056859888,4.43070013778794,21.402932275545076,0.9,81710.49821208455,0.5594426796794306,0.48953317964330084,4571.234007770991,4000.0,6439.753024980776,0.5420027534491233,0.29998062586261515,2403.0376033086677,0.0
78.0,cruise,96290.32663868777,19480.314041626356,1310.0287816506086,0.0034110267660601,745.8282010150249,4.439689987222289,21.284425170512527,0.9,81983.49010635572,0.5559623823413254,0.48790311254264374,4557.973647218601,4000.0,6458.74507884809,0.5436120512608114,0.2996115882433217,2404.9197667457033,0.0
79.0,cruise,97601.68913938843,19484.680930805644,1312.7154028867951,0.0032534500785485953,745.2837678415356,4.448794951608436,21.16780533565816,0.9,82263.4292615363,0.5525307357202234,0.4862427977908611,4545.30730927452,4000.0,6478.1990994456955,0.5452601208324814,0.2992378977295747,2406.8268048957107,0.0
80.0,cruise,98915.75619499828,19488.84199863814,1315.4366582890927,0.0030841406688916343,744.7376663601908,4.458017291248206,21.05306126620579,0.9,82550.65894444806,0.5491473220002961,0.48455094739967786,4533.247328870345,4000.0,6498.139814614631,0.5469490198918848,0.29885946649672956,2408.7592532746808,0.0
81.0,cruise,100232.56279564905,19492.781664248516,1318.193239808257,0.002904085750333699,744.1898547361095,4.467359351164,20.940173426330563,0.9,82845.51512089238,0.5458115107793422,0.4828263780076685,4521.803576942711,4000.0,6518.591262517984,0.5486807490939141,0.29847620290058385,2410.7176617989567,0.0
82.0,cruise,101552.14462442789,19496.485549547346,1320.9858639384515,0.0027142856687267006,743.6402891638857,4.4768235595558785,20.829114534520834,0.9,83148.32603255886,0.5425224673625679,0.4810680131351889,4510.9834996251075,4000.0,6539.576745059653,0.5504572481629815,0.2980880115335955,2412.7025943451463,0.0
83.0,cruise,102874.53808206655,19499.94050236981,1323.8152712172955,0.002515750036026093,743.0889239303326,4.486412426107215,20.719849864307683,0.9,83459.41181524919,0.5392791614541572,0.47927488500094423,4500.792161918476,4000.0,6561.118784675261,0.5522803923151816,0.2976947932887011,2414.714628292161,0.0
84.0,cruise,104199.78031126749,19503.134614965064,1326.6822256847402,0.0023094939417171233,742.5357114806638,4.496128540150831,20.612337558901903,0.9,83779.08415741356,0.536080376205963,0.4774461358976365,4491.23229532973,4000.0,6583.239084550436,0.5541519889648074,0.2972964454302299,2416.75435404788,0.0
85.0,cruise,105527.90922061162,19506.05723789622,1329.587514304394,0.002096534249009556,741.9806024878226,4.505974568707865,20.506528958365823,0.9,84107.64599798422,0.5329247175850682,0.4755810191258791,4482.304349022063,4000.0,6605.95849231259,0.5560737747190353,0.29689286167138823,2418.822374562907,0.0
86.0,cruise,106858.9635079947,19508.698989419314,1332.5319463510018,0.0018778859819533875,741.4235459246722,4.515953254411937,20.402368938034297,0.9,84445.39126250308,0.5298106240243423,0.47367889948733644,4474.00654407665,4000.0,6629.296967234045,0.5580474126639084,0.2964839322577765,2420.919304833982,0.0
87.0,cruise,108192.9826835422,19511.05176041734,1335.5163527678405,0.0016545588090242655,740.864489138753,4.526067413331368,20.29979625698746,0.9,84792.60463657395,0.5267363763225271,0.47173925333986777,4466.334930521767,4000.0,6653.273550976634,0.5600744899441124,0.2960695440563905,2423.045771399586,0.0
88.0,cruise,109530.00709195562,19513.108714972488,1338.5415854978412,0.0014275536282062327,740.3033779293121,4.536319932702337,20.19874391546306,0.9,85149.56137572443,0.5237001077626768,0.46976166821927673,4459.283446841155,4000.0,6677.906341900901,0.562156515638452,0.2956495806495499,2425.202411830299,0.0
89.0,cruise,110870.07793424686,19514.86428666596,1341.6085167922517,0.00119785925815871,739.740156626309,4.546713768585955,20.09913952017983,0.9,85516.5271508334,0.5206998144200305,0.467745842034117,4452.843981728446,4000.0,6703.212472956687,0.5642949189324187,0.29522392243319345,2427.3898742164683,0.0
90.0,cruise,112213.23728882063,19516.314170700753,1344.7180385006634,0.0009664492396926784,739.1747681710999,4.557251943462153,20.000905656620805,0.9,85893.75792836591,0.5177333656324515,0.46569158184183057,4447.0064379071955,4000.0,6729.208093165918,0.5664910475887353,0.2947924467189802,2429.6088166556997,0.0
91.0,cruise,113559.52813186924,19517.45531194808,1347.8710613461926,0.0007342787514931158,738.6071541985018,4.5679375437732705,19.903960267398755,0.9,86281.49988475576,0.514798514608512,0.4635988022163163,4441.758797886677,4000.0,6755.908352703193,0.5687461667163404,0.29435502783963646,2431.8599067426685,0.0
