t_s,phase,x_m,h_m,V_mps,gamma_rad,m_kg,Mach,alpha_deg,phi,q_Pa,CL,CD,L_N,D_N,T_N,mdot_fuel_kgs,M4,Tt4_K,unstart_flag
997.0,cruise,1422313.8728860696,19223.400815610272,1429.1023620827732,0.0007806682015976803,726.9460319359916,4.843230573652232,25.28303611146791,0.0,101598.41593942908,0.6400031169217473,0.06862278703938951,6502.330287554674,697.1966460550759,0.0,0.0,0.0,0.0,0.0
998.0,cruise,1423742.49234426,19224.27250908508,1428.137812104463,0.00043825209970538916,726.9460319359916,4.83996171197464,25.323905362556523,0.0,101447.37121246573,0.6412032229845926,0.06881710364397559,6504.838138474741,698.131425913712,0.0,0.0,0.0,0.0,0.0
999.0,cruise,1425170.148477383,19224.65622342077,1427.17526736072,9.796390439752471e-05,726.9460319359916,4.836699646040741,25.367441576913333,0.0,101304.53880028048,0.6424710637999349,0.06902218920030417,6508.523481077799,699.2261043922516,0.0,0.0,0.0,0.0,0.0
1000.0,cruise,1426596.843002358,19224.556463036963,1426.2144820183964,-0.00023906054935365488,726.9460319359916,4.833443542721539,25.41356742319101,0.0,101169.77833840993,0.6438047730934033,0.06923781967477721,6513.358618706992,700.4774869132009,0.0,0.0,0.0,0.0,0.0
1001.0,cruise,1428022.577391896,19223.979324375967,1425.2552037898595,-0.0005717106896336013,726.9460319359916,4.830192547013772,25.462198570496206,0.0,101042.92559786276,0.6452023064357763,0.06946374430656412,6519.31286447596,701.8819947717122,0.0,0.0,0.0,0.0,0.0
1002.0,cruise,1429448.8387566856,19223.651439824633,1428.7574586430978,0.000606040310050008,726.6050304748369,4.842061695251136,25.287449850445192,0.0,101545.36828126026,0.6401739601827323,0.0686525388297717,6500.67005508284,697.1347338912688,0.0,0.0,0.0,0.0,0.0
1003.0,cruise,1430877.11410193,19224.274386710957,1427.7942209710363,0.00026489860547104614,726.6050304748369,4.838797280981872,25.329635512529368,0.0,101398.53325948308,0.64140730004595,0.06885200710332262,6503.775944658451,698.1492532248425,0.0,0.0,0.0,0.0,0.0
1004.0,cruise,1432304.4272870452,19224.41187150293,1426.8328631828122,-7.353722808741531e-05,726.6050304748369,4.835539237642442,25.374448827291285,0.0,101259.83709001876,0.6427074230793605,0.06906212208883011,6508.044895756181,699.3219231805924,0.0,0.0,0.0,0.0,0.0
1005.0,cruise,1433730.7799044978,19224.069208936566,1425.873136226623,-0.0004081441200882975,726.6050304748369,4.832286721195826,25.42180888332215,0.0,101129.12726659654,0.6440723719249639,0.06928264626965841,6513.447686929839,700.6493551970876,0.0,0.0,0.0,0.0,0.0
1006.0,cruise,1435156.1733005748,19223.253284653834,1426.4051150455844,-0.00024070409554150155,726.4913286472599,4.8340895984066465,25.397739280157495,0.0,101217.62481008245,0.6433709802510059,0.0691688773922769,6512.0482492741285,700.1109480426077,0.0,0.0,0.0,0.0,0.0
1007.0,cruise,1436582.0982772675,19222.675698927414,1425.4457406702563,-0.0005705855116646316,726.4913286472599,4.830838276857226,25.446214829182374,0.0,101090.72375314441,0.6447644218254908,0.06939402432766345,6517.970205261656,701.5092143426808,0.0,0.0,0.0,0.0,0.0
1008.0,cruise,1438008.5516085334,19222.351441538987,1428.9523351216606,0.0006101325634223068,726.1502217474848,4.842722132000876,25.27131146703681,0.0,101593.89649092792,0.639732022654075,0.06858268090108624,6499.286889145006,696.7581784535295,0.0,0.0,0.0,0.0,0.0
1009.0,cruise,1439437.0217616088,19222.982240423567,1427.9889626203308,0.00027167997673550144,726.1502217474848,4.83945726079497,25.313293727315,0.0,101446.86518960842,0.6409600742094443,0.06878120622528426,6502.339024024692,697.7637755515069,0.0,0.0,0.0,0.0,0.0
1010.0,cruise,1440864.5296147636,19223.131308951895,1427.0274557291402,-6.411716286974805e-05,726.1502217474848,4.83619871214531,25.35788757707415,0.0,101307.91529233805,0.6422544987116521,0.06899030479740673,6506.546435160309,698.9263954408265,0.0,0.0,0.0,0.0,0.0
1011.0,cruise,1442291.0767496338,19222.803880546682,1426.0675673334176,-0.00039614279099974036,726.1502217474848,4.832945648579813,25.405012844368162,0.0,101176.89600230973,0.643613356996279,0.06920974145074292,6511.880168650996,700.2426813108561,0.0,0.0,0.0,0.0,0.0
1012.0,cruise,1443716.6645034817,19222.006750107073,1426.6008590306906,-0.0002261344334428529,726.0364856058762,4.8347529751376825,25.38070277010358,0.0,101265.31130633145,0.6429057404959383,0.06909507601410264,6510.404995194874,699.693438230274,0.0,0.0,0.0,0.0,0.0
1013.0,cruise,1445142.7851444,19221.45160723283,1425.641303685009,-0.0005535734658954639,726.0364856058762,4.831501040279396,25.42891090308057,0.0,101137.9855134361,0.6442922626450084,0.06931899924366874,6516.242152580983,701.0783941312058,0.0,0.0,0.0,0.0,0.0
1014.0,cruise,1446569.4354355882,19221.153329014578,1429.1521600148633,0.0006296362523831681,725.6952773669685,4.843399338937072,25.253750325949166,0.0,101641.51485887232,0.6392532661394528,0.06850717057558374,6497.467034889585,696.3172595997496,0.0,0.0,0.0,0.0,0.0
1015.0,cruise,1447998.105305293,19221.81370090492,1428.1885945526662,0.0002934475324506224,725.6952773669685,4.8401338137864265,25.295427536158538,0.0,101493.93302942981,0.6404734554616585,0.06870434821676036,6500.416999575307,697.3074516742503,0.0,0.0,0.0,0.0,0.0
1016.0,cruise,1449425.812691055,19221.99541836329,1427.226893695249,-4.0182886478356313e-05,725.6952773669685,4.8368746077848614,25.339705872883908,0.0,101354.38835818827,0.6417597457403587,0.06891204472697299,6504.516650242048,698.4538143814461,0.0,0.0,0.0,0.0,0.0
1017.0,cruise,1450852.559176447,19221.70356922766,1426.2668123282049,-0.0003701438636097458,725.6952773669685,4.833620890239195,25.386506138441497,0.0,101222.7326693761,0.6431102220435397,0.06913002825290933,6509.737408285633,699.7530369270659,0.0,0.0,0.0,0.0,0.0
1018.0,cruise,1452278.3461024426,19220.944796544256,1425.3080992941584,-0.0006953504593612955,725.6952773669685,4.830371809976613,25.435742343249107,0.0,101098.79450268326,0.6445227964524008,0.06935804078768891,6516.047775083603,701.2014312703285,0.0,0.0,0.0,0.0,0.0
1019.0,cruise,1453704.664147341,19220.44697038772,1428.821640673358,0.0004920287035331474,725.3541038338732,4.842279208271534,25.261421860788303,0.0,101605.82464788335,0.6395040494318482,0.06854901388395321,6497.733630818369,696.4979084478271,0.0,0.0,0.0,0.0,0.0
1020.0,cruise,1455133.0038851346,19220.912843310063,1427.8586866431278,0.00015895828163462806,725.3541038338732,4.839015755264966,25.30404200850672,0.0,101461.46189104878,0.640748154395634,0.06874993641757446,6501.124444897247,697.5469053843758,0.0,0.0,0.0,0.0,0.0
1021.0,cruise,1456560.3816287133,19220.90505986256,1426.8974834267672,-0.00017112662458228857,725.3541038338732,4.835758235769871,25.349217454175964,0.0,101325.02897058801,0.6420572367474532,0.0689612247238634,6505.646811421139,698.749809299269,0.0,0.0,0.0,0.0,0.0
1022.0,cruise,1457986.7988513918,19220.42929759342,1425.9377848823783,-0.0004971313686077913,725.3541038338732,4.832505815610898,25.396866724681406,0.0,101196.36926853507,0.6434293230732137,0.06918263780802178,6511.271137592048,700.1031762591888,0.0,0.0,0.0,0.0,0.0
1023.0,cruise,1459412.2567837394,19219.492763609283,1426.4734193612444,-0.00032019794205526337,725.2403334885687,4.8343210818599625,25.372979834995448,0.0,101287.3678454482,0.6427320315729883,0.069069572483613,6510.063570798549,699.5875195075558,0.0,0.0,0.0,0.0,0.0
1024.0,cruise,1460838.2499176739,19218.80819826465,1425.5138276223358,-0.0006410771376546603,725.2403334885687,4.831069023664962,25.421587158032825,0.0,101162.06167769436,0.6441286660280061,0.06929500153688735,6516.138384109615,701.0025219430523,0.0,0.0,0.0,0.0,0.0
1025.0,cruise,1462264.774932166,19218.39090028395,1429.031440082633,0.0005509008421156485,724.8990115694522,4.842990218861324,25.24662864175431,0.0,101668.62511168567,0.6390936513189203,0.06848391276215399,6497.577284720167,696.2665252796821,0.0,0.0,0.0,0.0,0.0
1026.0,cruise,1463693.3240057803,19218.94370302308,1428.0676166064814,0.0002216792785356638,724.8990115694522,4.839723819300905,25.288562355321222,0.0,101522.67784311698,0.6403203672623942,0.06868204926982296,6500.703836196639,697.2785561625325,0.0,0.0,0.0,0.0,0.0
1027.0,cruise,1465120.9102510563,19219.02803536302,1427.105558120384,-0.00010481066995413605,724.8990115694522,4.836463401295076,25.333036515189637,0.0,101384.58827874795,0.6416116701328645,0.06889047402619682,6504.953501126031,698.4432345473745,0.0,0.0,0.0,0.0,0.0
1028.0,cruise,1466547.5351605285,19218.64920126162,1426.1450225757817,-0.0004274821566976657,724.8990115694522,4.833208144540816,25.379971941796843,0.0,101254.20622849521,0.6429656437682697,0.06910895385433902,6510.297589194957,699.7572265802803,0.0,0.0,0.0,0.0,0.0
1029.0,cruise,1467973.19998751,19217.814024660755,1426.681435164261,-0.0002474047590316509,724.7851987458305,4.835026047804813,25.355369737465423,0.0,101343.73640419969,0.6422501945465555,0.06899315934399616,6508.80344216721,699.2024554250895,0.0,0.0,0.0,0.0,0.0
1030.0,cruise,1469399.4007903521,19217.235176600163,1425.7210539630203,-0.0005654982838912495,724.7851987458305,4.831771314120494,25.403238976142667,0.0,101216.58081690487,0.6436280814236457,0.06921553892128848,6514.583371944587,700.5760189012221,0.0,0.0,0.0,0.0,0.0
1031.0,cruise,1470824.6415419918,19216.20708376581,1426.257666536602,-0.00037969096361066296,724.6713870250603,4.833589895134375,25.3794515825857,0.0,101309.21085905153,0.6429330839632228,0.06910278436913213,6513.504337149042,700.0748552599977,0.0,0.0,0.0,0.0,0.0
1032.0,cruise,1472250.4184433653,19215.44362285187,1425.29717992916,-0.0006923880328856377,724.6713870250603,4.830334804228244,25.428136151685933,0.0,101184.98892442224,0.6443319431887217,0.06932863394891775,6519.672053520227,701.5017058266567,0.0,0.0,0.0,0.0,0.0
1033.0,cruise,1473676.7280854802,19214.960291373052,1428.8191662944962,0.0005103548028657313,724.3299347602319,4.842270822596951,25.25301954761326,0.0,101693.42484094955,0.6392917646907078,0.06851646278037227,6501.17690240125,696.7673758123505,0.0,0.0,0.0,0.0,0.0
1034.0,cruise,1475105.064364929,19215.461023771244,1427.854248653747,0.0001894370987866023,724.3299347602319,4.839000714910667,25.29487316335161,0.0,101548.09983439851,0.6405167420752402,0.06871440148070956,6504.3258069860185,697.7816901624037,0.0,0.0,0.0,0.0,0.0
1035.0,cruise,1476532.4366621491,19215.5052614417,1426.8910115771362,-0.00012872549711946658,724.3299347602319,4.835736302659387,25.339202673470947,0.0,101410.42894284717,0.6418046890743887,0.06892238216216656,6508.568881656442,698.944833882815,0.0,0.0,0.0,0.0,0.0
1036.0,cruise,1477958.8463955522,19215.098306594566,1425.929218023925,-0.0004430731412785208,724.3299347602319,4.832476782511603,25.385930180473114,0.0,101280.26358273,0.6431537199173653,0.06914017454569055,6513.877827744406,700.2535102143498,0.0,0.0,0.0,0.0,0.0
1037.0,cruise,1479384.294749319,19214.246942998638,1426.4661384647832,-0.00025387974147873826,724.2160756150731,4.83429640688826,25.361004751435807,0.0,101370.15928099024,0.6424299380103689,0.06902305780957599,6512.3225142987785,699.6878364217715,0.0,0.0,0.0,0.0,0.0
1038.0,cruise,1480810.279558701,19213.664815320677,1425.5043527995426,-0.00056374729884236,724.2160756150731,4.831036913472824,25.40853511267883,0.0,101242.8028200409,0.6437995868505154,0.06924423822304884,6518.007462713053,701.0480756840074,0.0,0.0,0.0,0.0,0.0
1039.0,cruise,1482236.797439231,19213.366685804056,1429.0299830157726,0.0006414604921128242,723.8744965774029,4.842985280859013,25.23228986622745,0.0,101749.00348676526,0.6387309284689456,0.06842830803535913,6499.023546789157,696.2512152883204,0.0,0.0,0.0,0.0,0.0
1040.0,cruise,1483665.3438735057,19214.05615044658,1428.0639004758632,0.0003224258143254026,723.8744965774029,4.839711225327301,25.272978953793018,0.0,101600.42956808412,0.6399264235024903,0.06862156562362072,6501.679951982074,697.198054499434,0.0,0.0,0.0,0.0,0.0
1041.0,cruise,1485092.9252583694,19214.291275097727,1427.0995749194983,5.671340577148359e-06,723.8744965774029,4.8364431242161015,25.316155235473104,0.0,101459.49879863192,0.641185143401176,0.0688248772015581,6505.432328661226,698.2937545747474,0.0,0.0,0.0,0.0,0.0
1042.0,cruise,1486519.543091523,19214.076684193384,1426.1367737095293,-0.00030774112632289317,723.8744965774029,4.833180189117684,25.361744241013184,0.0,101326.07338742791,0.6425052887811926,0.0690380249660634,6510.2538042853685,699.535198423442,0.0,0.0,0.0,0.0,0.0
1043.0,cruise,1487945.1986398494,19213.418488977608,1426.6742673942565,-0.00011820022676743103,723.7606094356534,4.835001756218882,25.335713140844508,0.0,101412.99077799686,0.6417535248674758,0.06891670513292295,6508.2144299132315,698.9049182095044,0.0,0.0,0.0,0.0,0.0
1044.0,cruise,1489371.3912244565,19213.029803369944,1425.7116475416624,-0.00042806999435212093,723.7606094356534,4.831739435740947,25.3821390554516,0.0,101282.39217049447,0.6430951024654341,0.06913333899058041,6513.421037082842,700.1989951699702,0.0,0.0,0.0,0.0,0.0
1045.0,cruise,1490796.621600362,19212.20308010839,1426.249335211578,-0.00023396370913209997,723.6467301823948,4.8335616602583125,25.356838508668847,0.0,101372.01655704451,0.6423616629216831,0.06901473573820625,6511.74971293075,699.6162933933497,0.0,0.0,0.0,0.0,0.0
1046.0,cruise,1492222.3891855148,19211.652482731188,1425.286676381863,-0.0005395650501645058,723.6467301823948,4.830299207686841,25.404004077704837,0.0,101244.00952595902,0.6437222611824474,0.06923450432196063,6517.302274322758,700.9578815097633,0.0,0.0,0.0,0.0,0.0
1047.0,cruise,1493648.690567166,19211.392599747367,1428.816250312785,0.0006713432210415741,723.3050938664907,4.842260940329487,25.22722926332877,0.0,101750.24088754397,0.6386393704273992,0.0684164466342001,6498.17097812573,696.1389925699658,0.0,0.0,0.0,0.0,0.0
1048.0,cruise,1495077.022794444,19212.127489258637,1427.8492591816962,0.0003562842560505853,723.3050938664907,4.83898380558057,25.267483767993284,0.0,101600.78747337371,0.6398240423575862,0.06860802520471455,6500.662654792797,697.062938779207,0.0,0.0,0.0,0.0,0.0
1049.0,cruise,1496504.3890733893,19212.413638964248,1426.8840180682193,4.3347992911548774e-05,723.3050938664907,4.835712601644609,25.31020332191014,0.0,101458.88898484272,0.6410713779589587,0.06880956359164996,6504.238976769815,698.1341873540689,0.0,0.0,0.0,0.0,0.0
1050.0,cruise,1497930.7908998434,19212.255433921615,1425.9202978968667,-0.0002664138534063479,723.3050938664907,4.832446552184346,25.35531517942733,0.0,101324.412119775,0.6423796204432145,0.06902084955473917,6508.8737399132915,699.349700514138,0.0,0.0,0.0,0.0,0.0
1051.0,cruise,1499356.2295420477,19211.658732298325,1426.4584624164302,-7.293923874669841e-05,723.1911912777372,4.834270392746058,25.32874598602789,0.0,101410.45163275299,0.6416140958996958,0.06889742658862391,6506.637523912864,698.6919146686795,0.0,0.0,0.0,0.0,0.0
1052.0,cruise,1500782.2058815118,19211.336993554458,1425.4949252548026,-0.00037953001600555375,723.1911912777372,4.831004963506095,25.37465300937304,0.0,101278.63599991002,0.6429427060570044,0.06911202390211015,6511.636029554451,699.9571511998896,0.0,0.0,0.0,0.0,0.0
1053.0,cruise,1502208.716574119,19211.303939037258,1429.027982919159,0.0008290740412825656,722.8495042381462,4.842978502527855,25.196708512179015,0.0,101781.82241760915,0.6378305626083784,0.0682904036840949,6491.955705592971,695.0721740601389,0.0,0.0,0.0,0.0,0.0
1054.0,cruise,1503637.2600758644,19212.262822728484,1428.0603500969883,0.0005119617140572927,722.8495042381462,4.8396991930866635,25.23576720613321,0.0,101628.66169376286,0.6389848078457708,0.06847709257966361,6493.917086401191,695.9235275551113,0.0,0.0,0.0,0.0,0.0
1055.0,cruise,1505064.837119669,19212.769451382228,1427.0945891288077,0.0001964600887918669,722.8495042381462,4.836426227362141,25.27733462326852,0.0,101483.14205065944,0.6402027835548282,0.0686738738064756,6496.979002472221,696.9240490671625,0.0,0.0,0.0,0.0,0.0
1056.0,cruise,1506491.449321572,19212.827496302434,1426.1304730994987,-0.00011636351763672328,722.8495042381462,4.833158836338525,25.321340994576943,0.0,101345.14079635152,0.6414828088584321,0.06888054677829288,6501.116558219686,698.070871137577,0.0,0.0,0.0,0.0,0.0
1057.0,cruise,1507917.098071126,19212.442126575483,1426.6696242195776,7.314921046629692e-05,722.7356009326503,4.834986020491225,25.293740387067828,0.0,101427.94657005106,0.6406911511925595,0.06875326008449997,6498.398785106343,697.3501990367488,0.0,0.0,0.0,0.0,0.0
1058.0,cruise,1509343.2855269841,19212.325859159326,1425.7059449487679,-0.0002374449478911198,722.7356009326503,4.831720109642979,25.338641079151223,0.0,101292.82604430508,0.6419939944639715,0.06896359434240777,6502.938600272763,698.5517365115534,0.0,0.0,0.0,0.0,0.0
1059.0,cruise,1510768.509865082,19211.769883860678,1426.2454713726427,-4.476040090622987e-05,722.6217147372577,4.833548565700945,25.3118407524823,0.0,101378.39273903066,0.6412224032080575,0.06883929474800717,6500.609662549154,697.8817058841362,0.0,0.0,0.0,0.0,0.0
1060.0,cruise,1512194.2732670193,19211.48765478222,1425.282027211394,-0.00035236067362476905,722.6217147372577,4.83028345163944,25.357557594942943,0.0,101245.98071719558,0.6425461341733093,0.0690530137900094,6505.5213510419435,699.1340102647532,0.0,0.0,0.0,0.0,0.0
1061.0,cruise,1513620.5724068303,19211.49276485019,1428.8190577583453,0.0008555197908150699,722.2800801008284,4.842270454767733,25.179340170047038,0.0,101749.03349681584,0.6374265559997162,0.06823070235093592,6485.753599817509,694.2408019016651,0.0,0.0,0.0,0.0,0.0
1062.0,cruise,1515048.9070285389,19212.4884408818,1427.8515685179236,0.0005372237270626033,722.2800801008284,4.838991631925357,25.21822724555458,0.0,101595.33294096251,0.638576372367949,0.06841659910581706,6487.637915895383,695.0807164843843,0.0,0.0,0.0,0.0,0.0
1063.0,cruise,1516476.2753615067,19213.03016125484,1426.8859778066476,0.0002204656241345936,722.2800801008284,4.835719243201802,25.259636598555367,0.0,101449.30373485897,0.6397902593976005,0.06861263139280047,6490.627635223139,696.0703682216135,0.0,0.0,0.0,0.0,0.0
1064.0,cruise,1517902.6790471522,19213.12149940667,1425.9220584342,-9.368152187236469e-05,722.2800801008284,4.8324525186486555,25.303498694403277,0.0,101310.82449569849,0.6410665423113305,0.06881859984457463,6494.697995816748,697.2069090893403,0.0,0.0,0.0,0.0,0.0
1065.0,cruise,1519328.1194999807,19212.767534682855,1426.46269704425,9.453724927289522e-05,722.1661963178271,4.834284743907647,25.27573815237705,0.0,101393.32273634651,0.6402706046511151,0.06869071942991359,6491.916405598625,696.4780284149058,0.0,0.0,0.0,0.0,0.0
1066.0,cruise,1520754.1001529763,19212.6807555414,1425.4992653451272,-0.00021750307672896177,722.1661963178271,4.83101967208031,25.3205208345764,0.0,101257.79277005256,0.6415703606918581,0.06890044430995278,6496.399863034405,697.6706911701746,0.0,0.0,0.0,0.0,0.0
1067.0,cruise,1522180.6177696637,19212.87406719997,1429.039977243821,0.0009839702461092686,721.8245849456983,4.843019151316532,25.1415098356339,0.0,101758.33158475139,0.6364312169932107,0.06807630582166552,6476.2178809682,692.7331300865982,0.0,0.0,0.0,0.0,0.0
1068.0,cruise,1523609.1733017128,19214.049671250323,1428.0727562129975,0.0006604306347611777,721.8245849456983,4.839741237436986,25.17957530453893,0.0,101601.79347857508,0.6375598777738085,0.06825868801732349,6477.722703180007,693.520512305459,0.0,0.0,0.0,0.0,0.0
1069.0,cruise,1525036.7629362678,19214.763379906428,1427.1075580481063,0.00033806263015499424,721.8245849456983,4.83647017905386,25.220224258244865,0.0,101453.08036403955,0.6387541239704663,0.06845140916955175,6480.357347203741,694.4606315510289,0.0,0.0,0.0,0.0,0.0
1070.0,cruise,1526463.3884333638,19215.01827197211,1426.1441546959386,1.7963232276014575e-05,721.8245849456983,4.8332052032944075,25.26338858830351,0.0,101312.07743403538,0.6400123182349486,0.06865427648921356,6484.097754375561,695.5507375852878,0.0,0.0,0.0,0.0,0.0
1071.0,cruise,1527889.0513244926,19214.818967979987,1426.6864820860765,0.00019927896123417307,721.7107212340177,4.835043151832269,25.23502689761066,0.0,101392.33178030941,0.639201053441182,0.06852422895094122,6481.008528483162,694.7831356783717,0.0,0.0,0.0,0.0,0.0
1072.0,cruise,1529315.2561370796,19214.87689567138,1425.723810983288,-0.00011932268103065745,721.7107212340177,4.83178065766733,25.279241250752335,0.0,101254.62196085555,0.6404859459445493,0.06873132766129611,6485.216232785631,695.9364599212232,0.0,0.0,0.0,0.0,0.0
1073.0,cruise,1530740.498962087,19214.483353534837,1426.2667479679476,6.44441024959471e-05,721.5968800471087,4.833620672122163,25.251840039533175,0.0,101338.04420398883,0.6396987693352417,0.06860487984231625,6482.582216413198,695.2284346069987,0.0,0.0,0.0,0.0,0.0
1074.0,cruise,1532166.284299788,19214.35070098374,1425.3045965386784,-0.0002517661783066321,721.5968800471087,4.830359939131751,25.29703136698227,0.0,101203.48326975122,0.6410085640563186,0.06881595768582996,6487.22994882409,696.4414622349801,0.0,0.0,0.0,0.0,0.0
1075.0,cruise,1533592.6089374905,19214.49209414728,1428.8497246840407,0.000945363352520317,721.2553918945877,4.8423743850361785,25.11839083159089,0.0,101705.28385749047,0.6358783743932345,0.06799383368740936,6467.219056650352,691.5332155736968,0.0,0.0,0.0,0.0,0.0
1076.0,cruise,1535020.9749092166,19215.6096455423,1427.8837998314261,0.0006179814030092584,721.2553918945877,4.839100863907003,25.156917118551924,0.0,101549.9230806081,0.6370183804260744,0.06817778744835805,6468.916753320142,692.3449071186809,0.0,0.0,0.0,0.0,0.0
1077.0,cruise,1536448.3762643412,19216.26005234937,1426.919899455697,0.0002919601943700263,721.2553918945877,4.835834203733772,25.198047918697135,0.0,101402.46445241894,0.6382245131692833,0.06837216089401893,6471.753850931063,693.3105614590822,0.0,0.0,0.0,0.0,0.0
1078.0,cruise,1537874.8147592954,19216.446676630094,1425.9577917611969,-3.159282539670855e-05,721.2553918945877,4.8325736189605735,25.241713132186437,0.0,101262.78806710735,0.6394950856665756,0.06857675489412238,6475.705532981111,694.4273397173481,0.0,0.0,0.0,0.0,0.0
1079.0,cruise,1539300.2919186219,19216.17443577312,1426.5024967331615,0.00014641496228087,721.141563716217,4.834419625127685,25.213847035821882,0.0,101344.51693276354,0.6386960123838763,0.06844865267282471,6472.833884192631,693.6895639825934,0.0,0.0,0.0,0.0,0.0
1080.0,cruise,1540726.3133855313,19216.15479976708,1425.5411058396578,-0.0001752175842180763,721.141563716217,4.831161469594402,25.258595516130697,0.0,101208.27415671934,0.6399941361973733,0.06865761491525943,6477.270199495654,694.871871329004,0.0,0.0,0.0,0.0,0.0
1081.0,cruise,1542152.8760247175,19216.40057252764,1429.0903283636826,0.001014510626740384,720.800123310159,4.843189791355763,25.079665382172905,0.0,101708.92335993258,0.6348571296769351,0.06783565963812913,6457.063514681818,689.9491907204948,0.0,0.0,0.0,0.0,0.0
1082.0,cruise,1543581.482993008,19217.612962072715,1428.1253556306406,0.0006813262530481058,720.800123310159,4.839919496961596,25.117860034756593,0.0,101552.1967421927,0.635988260208139,0.06801796956382428,6458.600492638178,690.7374227149958,0.0,0.0,0.0,0.0,0.0
1083.0,cruise,1545009.126376417,19218.349669858493,1427.1624959009,0.0003493482320807554,720.800123310159,4.836656363539563,25.15871419943889,0.0,101403.52579062218,0.6371868867179826,0.06821088634202394,6461.299690075321,691.6824372384623,0.0,0.0,0.0,0.0,0.0
1084.0,cruise,1546435.8080128762,19218.613865056777,1426.2015147157585,1.970662869884139e-05,720.800123310159,4.833399596508685,25.20215768668332,0.0,101262.79239295566,0.6384513214459894,0.06841421199320954,6465.136361659343,692.7814145796036,0.0,0.0,0.0,0.0,0.0
1085.0,cruise,1547861.5295054321,19218.41030503532,1425.2421707224014,-0.0003064911084669569,720.800123310159,4.830148377923821,25.248113104272782,0.0,101129.85438043051,0.6397796935370668,0.0686277216177145,6470.082724296002,694.031149366019,0.0,0.0,0.0,0.0,0.0
1086.0,cruise,1549287.7944800803,19218.465807640092,1428.7941680044742,0.0008790378033456463,720.4588524974108,4.842186103345387,25.070317866088917,0.0,101633.66581522998,0.6346708357578574,0.06781029006135311,6450.392362408679,689.1808358929374,0.0,0.0,0.0,0.0,0.0
1087.0,cruise,1550716.1064083793,19219.481878820887,1427.8311307439697,0.0005422883641576417,720.4588524974108,4.838922368271264,25.109749499769546,0.0,101480.44357624056,0.6358329754596881,0.06799726161701664,6452.461239005003,690.0392270864526,0.0,0.0,0.0,0.0,0.0
1088.0,cruise,1552143.456591219,19220.01778032701,1426.8701405400227,0.00020726369494800042,720.4588524974108,4.835665570675637,25.15184185004979,0.0,101335.32398137577,0.637062673405014,0.06819486526948632,6455.695240593847,691.0548765949666,0.0,0.0,0.0,0.0,0.0
1089.0,cruise,1553569.8467949845,19220.0774279862,1425.9109571451295,-0.00012490221173420778,720.4588524974108,4.832414896359267,25.196520632079842,0.0,101198.17678150967,0.638358138845022,0.06840288892248385,6460.067978475404,692.2247645543491,0.0,0.0,0.0,0.0,0.0
1090.0,cruise,1554995.2785465112,19219.66632854208,1426.4600056017653,4.437230121126775e-05,720.345086862545,4.83427562260404,25.169718064250798,0.0,101282.69068900919,0.6375854233171296,0.06827899377536589,6457.636721764983,691.5480207107167,0.0,0.0,0.0,0.0,0.0
1091.0,cruise,1556421.2589721933,19219.495628255445,1425.501543414695,-0.00028502161316887407,720.345086862545,4.831027392462329,25.215576492142837,0.0,101149.35221548306,0.6389108957244569,0.06849177374366436,6462.542322594287,692.7898546261082,0.0,0.0,0.0,0.0,0.0
1092.0,cruise,1557847.7849674907,19219.57884948417,1429.058031989702,0.0008959821714864854,720.003819627248,4.843080338884036,25.037803062974817,0.0,101653.36343292537,0.633802923717831,0.06767549651694038,6442.819894953936,687.9441842940216,0.0,0.0,0.0,0.0,0.0
1093.0,cruise,1559276.361223274,19220.6169887122,1428.0959590742739,0.0005559740386277545,720.003819627248,4.839819871977177,25.077195314108845,0.0,101499.92062461084,0.6349636195644557,0.06786199616451585,6444.875698530785,688.7987224126005,0.0,0.0,0.0,0.0,0.0
1094.0,cruise,1560703.976725251,19221.17019446747,1427.135969302718,0.00021767955651349905,720.003819627248,4.836566464848792,25.11927645738219,0.0,101354.66401018848,0.6361925757382958,0.0680592198163969,6448.108475973137,689.8119357286471,0.0,0.0,0.0,0.0,0.0
1095.0,cruise,1562130.6332716623,19221.24238154462,1426.1778203717672,-0.0001177552413360464,720.003819627248,4.833319296332654,25.16397162388343,0.0,101217.46268042608,0.6374879875917538,0.06826695422985612,6452.491659328827,690.9807892066818,0.0,0.0,0.0,0.0,0.0
1096.0,cruise,1563556.3324191235,19220.839072967865,1425.2212632414,-0.0004492087305750299,720.003819627248,4.830077522431667,25.211198730756273,0.0,101088.16149868688,0.6388478669705023,0.06848495908863628,6457.995634940578,692.3018604583029,0.0,0.0,0.0,0.0,0.0
1097.0,cruise,1564982.5794326572,19220.687219053918,1428.7807777576202,0.0007307275543770191,719.66267000487,4.842140723773795,25.0346852346651,0.0,101596.16380595321,0.6337710454500177,0.06767346639477562,6438.870694901022,687.5364577160294,0.0,0.0,0.0,0.0,0.0
1098.0,cruise,1566410.8794443002,19221.488452188456,1427.820415467434,0.0003898189295068758,719.66267000487,4.838886054179076,25.07542481236431,0.0,101446.8138787522,0.6349656215784196,0.06786510270783902,6441.523923167215,688.4698443264548,0.0,0.0,0.0,0.0,0.0
1099.0,cruise,1567838.2202809707,19221.804135798673,1426.8620321450057,5.120676951672073e-05,719.66267000487,4.835638091309784,25.118830716803156,0.0,101305.62962691273,0.6362279258414393,0.06806740256053065,6445.347061359175,689.561107346309,0.0,0.0,0.0,0.0,0.0
